Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,CheckedCredibilityAssessment,RejectionLetter,BKRAssessment,LoanOffer,PickedUp,EVAAssessment,InitialPayment,AcceptedOffer,CredibilityAssessment,LoanActivation,LoanDetails
1543739400011,after one hour 2,,2018/12/02 17:34:58,2018/12/02 17:34:58,,,,,,,,,,,
1543739400007,activate loan application,Mose,2018/12/02 17:32:54,2018/12/02 17:39:07,,,,,,,,,,completed,
1543739400011,remind client,Ismael,2018/12/02 17:34:58,2018/12/02 17:42:26,,,,,,,,,,,
1543739400007,validate loan activation,Murray,2018/12/02 17:39:07,2018/12/02 17:43:14,,,,,,,,,,,
1543739400005,after one hour 2,,2018/12/02 17:45:36,2018/12/02 17:45:36,,,,,,,,,,,
1543739400011,remind client,Ismael,2018/12/02 17:42:26,2018/12/02 17:49:54,,,,,,,,,,,
1543739400005,receive accepted offer,,2018/12/02 17:51:18,2018/12/02 17:51:18,,,,,,,,received,,,
1543739400007,send welcome letter,Mose,2018/12/02 17:39:07,2018/12/02 17:52:09,,,,,,,,,,,
1543739400006,receive accepted offer,,2018/12/02 17:52:16,2018/12/02 17:52:16,,,,,,,,received,,,
1543739400007,execute initial payment,Murray,2018/12/02 17:43:14,2018/12/02 17:53:50,,,,,,,completed,,,,
1543739400005,activate loan application,Minh,2018/12/02 17:51:18,2018/12/02 17:58:55,,,,,,,,,,completed,
1543739400005,validate loan activation,Minh,2018/12/02 17:58:55,2018/12/02 18:02:32,,,,,,,,,,,
1543739400005,send welcome letter,Mose,2018/12/02 17:52:09,2018/12/02 18:05:12,,,,,,,,,,,
1543739400006,activate loan application,Murray,2018/12/02 17:53:50,2018/12/02 18:07:30,,,,,,,,,,completed,
1543739400006,validate loan activation,Murray,2018/12/02 18:07:30,2018/12/02 18:10:25,,,,,,,,,,,
1543739400005,execute initial payment,Minh,2018/12/02 18:02:32,2018/12/02 18:10:50,,,,,,,completed,,,,
1543739400007,return documents to client,Mose,2018/12/02 18:05:12,2018/12/02 18:15:22,,,,,,,,,,,
1543739400007,end,,2018/12/02 18:15:22,2018/12/02 18:15:22,,,,,,,,,,,
1543739400006,execute initial payment,Murray,2018/12/02 18:10:25,2018/12/02 18:20:19,,,,,,,completed,,,,
1543739400009,after one hour 1,,2018/12/02 18:22:36,2018/12/02 18:22:36,,,,,,,,,,,
1543739400006,send welcome letter,Mose,2018/12/02 18:15:22,2018/12/02 18:22:43,,,,,,,,,,,
1543739400009,remind client,Ismael,2018/12/02 18:22:36,2018/12/02 18:30:43,,,,,,,,,,,
1543739400005,return documents to client,Mose,2018/12/02 18:22:43,2018/12/02 18:37:10,,,,,,,,,,,
1543739400005,end,,2018/12/02 18:37:10,2018/12/02 18:37:10,,,,,,,,,,,
1543739400006,return documents to client,Mose,2018/12/02 18:37:10,2018/12/02 18:43:24,,,,,,,,,,,
1543739400006,end,,2018/12/02 18:43:24,2018/12/02 18:43:24,,,,,,,,,,,
1543739400011,after one hour 2,,2018/12/02 18:49:54,2018/12/02 18:49:54,,,,,,,,,,,
1543739400009,receive accepted offer,,2018/12/02 18:51:23,2018/12/02 18:51:23,,,,,,,,received,,,
1543739400009,activate loan application,Murray,2018/12/02 18:51:23,2018/12/02 18:57:47,,,,,,,,,,completed,
1543739400009,send welcome letter,Mose,2018/12/02 18:51:23,2018/12/02 18:58:42,,,,,,,,,,,
1543739400009,validate loan activation,Murray,2018/12/02 18:57:47,2018/12/02 19:01:26,,,,,,,,,,,
1543739400009,execute initial payment,Murray,2018/12/02 19:01:26,2018/12/02 19:13:56,,,,,,,completed,,,,
1543739400011,receive accepted offer,,2018/12/02 19:19:03,2018/12/02 19:19:03,,,,,,,,received,,,
1543739400009,return documents to client,Mose,2018/12/02 19:13:56,2018/12/02 19:20:39,,,,,,,,,,,
1543739400009,end,,2018/12/02 19:20:39,2018/12/02 19:20:39,,,,,,,,,,,
1543739400011,activate loan application,Murray,2018/12/02 19:19:03,2018/12/02 19:29:23,,,,,,,,,,completed,
1543739400011,validate loan activation,Murray,2018/12/02 19:29:23,2018/12/02 19:32:55,,,,,,,,,,,
1543739400011,send welcome letter,Mose,2018/12/02 19:20:39,2018/12/02 19:32:56,,,,,,,,,,,
1543739400011,execute initial payment,Murray,2018/12/02 19:32:55,2018/12/02 19:40:06,,,,,,,completed,,,,
1543739400011,return documents to client,Mose,2018/12/02 19:40:06,2018/12/02 19:49:46,,,,,,,,,,,
1543739400011,end,,2018/12/02 19:49:46,2018/12/02 19:49:46,,,,,,,,,,,
1543825800000,perform BKR check,Frank,2018/12/03 08:37:18,2018/12/03 08:41:46,,,accepted,,,,,,,,
1543825800000,perform EVA check,Minh,2018/12/03 08:37:18,2018/12/03 08:42:06,,,,,,accepted,,,,,
1543825800000,perform credibility check,Frank,2018/12/03 08:42:06,2018/12/03 08:46:47,,,,,,,,,accepted,,
1543825800000,confirm credibility check,Murray,2018/12/03 08:46:47,2018/12/03 08:51:13,rejected,,,,,,,,,,
1543825800000,send rejection letter,Mose,2018/12/03 08:51:13,2018/12/03 09:01:23,,sent,,,,,,,,,
1543825800000,end,,2018/12/03 09:01:23,2018/12/03 09:01:23,,,,,,,,,,,
1543825800001,perform BKR check,Frank,2018/12/03 10:24:23,2018/12/03 10:30:15,,,accepted,,,,,,,,
1543825800001,perform EVA check,Minh,2018/12/03 10:24:23,2018/12/03 10:31:08,,,,,,accepted,,,,,
1543825800001,perform credibility check,Frank,2018/12/03 10:31:08,2018/12/03 10:35:00,,,,,,,,,accepted,,
1543825800001,confirm credibility check,Murray,2018/12/03 10:35:00,2018/12/03 10:38:04,accepted,,,,,,,,,,
1543825800001,call client to complement information,Ismael,2018/12/03 10:38:04,2018/12/03 10:45:12,,,,,pickedup,,,,,,
1543825800002,perform EVA check,Minh,2018/12/03 10:46:17,2018/12/03 10:50:31,,,,,,accepted,,,,,
1543825800002,perform BKR check,Frank,2018/12/03 10:46:17,2018/12/03 10:53:43,,,accepted,,,,,,,,
1543825800002,perform credibility check,Frank,2018/12/03 10:53:43,2018/12/03 11:00:16,,,,,,,,,accepted,,
1543825800002,confirm credibility check,Murray,2018/12/03 11:00:16,2018/12/03 11:06:59,accepted,,,,,,,,,,
1543825800001,create loan offer,Ismael,2018/12/03 10:45:12,2018/12/03 11:10:34,,,,created,,,,,,,
1543825800002,call client to complement information,Murray,2018/12/03 11:06:59,2018/12/03 11:13:31,,,,,pickedup,,,,,,
1543825800001,send loan offer,Ismael,2018/12/03 11:10:34,2018/12/03 11:13:45,,,,,,,,,,,
1543825800003,perform EVA check,Frank,2018/12/03 11:14:04,2018/12/03 11:17:45,,,,,,accepted,,,,,
1543825800003,perform BKR check,Minh,2018/12/03 11:14:04,2018/12/03 11:21:08,,,accepted,,,,,,,,
1543825800003,perform credibility check,Frank,2018/12/03 11:21:08,2018/12/03 11:25:26,,,,,,,,,accepted,,
1543825800003,confirm credibility check,Mose,2018/12/03 11:25:26,2018/12/03 11:28:55,accepted,,,,,,,,,,
1543825800002,create loan offer,Murray,2018/12/03 11:13:31,2018/12/03 11:30:13,,,,created,,,,,,,
1543825800003,call client to complement information,Ismael,2018/12/03 11:28:55,2018/12/03 11:33:04,,,,,pickedup,,,,,,
1543825800002,send loan offer,Murray,2018/12/03 11:30:13,2018/12/03 11:36:14,,,,,,,,,,,
1543825800002,check loan offer,Murray,2018/12/03 11:36:14,2018/12/03 11:39:22,,,,,,,,,,,
1543825800003,create loan offer,Ismael,2018/12/03 11:33:04,2018/12/03 11:54:57,,,,created,,,,,,,
1543825800003,send loan offer,Ismael,2018/12/03 11:54:57,2018/12/03 11:57:45,,,,,,,,,,,
1543825800004,perform BKR check,Minh,2018/12/03 11:59:40,2018/12/03 12:03:19,,,accepted,,,,,,,,
1543825800004,perform EVA check,Frank,2018/12/03 11:59:40,2018/12/03 12:05:37,,,,,,rejected,,,,,
1543825800002,receive accepted offer,,2018/12/03 12:07:38,2018/12/03 12:07:38,,,,,,,,received,,,
1543825800005,perform EVA check,Minh,2018/12/03 12:07:08,2018/12/03 12:11:03,,,,,,accepted,,,,,
1543825800005,perform BKR check,Frank,2018/12/03 12:07:08,2018/12/03 12:13:04,,,accepted,,,,,,,,
1543825800001,after one hour 2,,2018/12/03 12:13:45,2018/12/03 12:13:45,,,,,,,,,,,
1543825800005,perform credibility check,Frank,2018/12/03 12:13:04,2018/12/03 12:17:51,,,,,,,,,accepted,,
1543825800001,remind client,Ismael,2018/12/03 12:13:45,2018/12/03 12:18:58,,,,,,,,,,,
1543825800003,receive accepted offer,,2018/12/03 12:19:55,2018/12/03 12:19:55,,,,,,,,received,,,
1543825800002,send welcome letter,Mose,2018/12/03 12:07:38,2018/12/03 12:20:34,,,,,,,,,,,
1543825800002,activate loan application,Minh,2018/12/03 12:11:03,2018/12/03 12:22:37,,,,,,,,,,completed,
1543825800002,validate loan activation,Minh,2018/12/03 12:22:37,2018/12/03 12:26:14,,,,,,,,,,,
1543825800004,perform credit check,Murray,2018/12/03 12:05:37,2018/12/03 12:26:32,,,accepted,,,rejected,,,rejected,,
1543825800005,confirm credibility check,Murray,2018/12/03 12:26:32,2018/12/03 12:31:10,accepted,,,,,,,,,,
1543825800003,activate loan application,Mose,2018/12/03 12:20:34,2018/12/03 12:33:11,,,,,,,,,,completed,
1543825800002,execute initial payment,Minh,2018/12/03 12:26:14,2018/12/03 12:34:55,,,,,,,completed,,,,
1543825800004,confirm credibility check,Murray,2018/12/03 12:31:10,2018/12/03 12:37:12,rejected,,,,,,,,,,
1543825800005,call client to complement information,Ismael,2018/12/03 12:31:10,2018/12/03 12:37:29,,,,,pickedup,,,,,,
1543825800003,validate loan activation,Minh,2018/12/03 12:34:55,2018/12/03 12:39:52,,,,,,,,,,,
1543825800003,send welcome letter,Mose,2018/12/03 12:33:11,2018/12/03 12:47:51,,,,,,,,,,,
1543825800003,execute initial payment,Murray,2018/12/03 12:39:52,2018/12/03 12:48:26,,,,,,,completed,,,,
1543825800005,create loan offer,Ismael,2018/12/03 12:37:29,2018/12/03 12:58:56,,,,created,,,,,,,
1543825800002,return documents to client,Mose,2018/12/03 12:47:51,2018/12/03 12:59:21,,,,,,,,,,,
1543825800002,end,,2018/12/03 12:59:21,2018/12/03 12:59:21,,,,,,,,,,,
1543825800005,send loan offer,Ismael,2018/12/03 12:58:56,2018/12/03 13:03:50,,,,,,,,,,,
1543825800006,perform BKR check,Minh,2018/12/03 13:08:18,2018/12/03 13:11:38,,,accepted,,,,,,,,
1543825800004,send rejection letter,Mose,2018/12/03 12:59:21,2018/12/03 13:11:51,,sent,,,,,,,,,
1543825800004,end,,2018/12/03 13:11:51,2018/12/03 13:11:51,,,,,,,,,,,
1543825800006,perform EVA check,Frank,2018/12/03 13:08:18,2018/12/03 13:13:35,,,,,,accepted,,,,,
1543825800007,perform BKR check,Murray,2018/12/03 13:09:09,2018/12/03 13:16:33,,,rejected,,,,,,,,
1543825800006,perform credibility check,Frank,2018/12/03 13:13:35,2018/12/03 13:18:21,,,,,,,,,accepted,,
1543825800007,perform EVA check,Minh,2018/12/03 13:11:38,2018/12/03 13:18:54,,,,,,accepted,,,,,
1543825800001,after one hour 2,,2018/12/03 13:18:58,2018/12/03 13:18:58,,,,,,,,,,,
1543825800008,perform BKR check,Murray,2018/12/03 13:16:33,2018/12/03 13:21:35,,,accepted,,,,,,,,
1543825800008,perform EVA check,Frank,2018/12/03 13:18:21,2018/12/03 13:22:23,,,,,,rejected,,,,,
1543825800001,remind client,Ismael,2018/12/03 13:18:58,2018/12/03 13:24:11,,,,,,,,,,,
1543825800003,return documents to client,Mose,2018/12/03 13:11:51,2018/12/03 13:24:36,,,,,,,,,,,
1543825800003,end,,2018/12/03 13:24:36,2018/12/03 13:24:36,,,,,,,,,,,
1543825800006,confirm credibility check,Murray,2018/12/03 13:21:35,2018/12/03 13:25:03,accepted,,,,,,,,,,
1543825800009,perform BKR check,Mose,2018/12/03 13:24:36,2018/12/03 13:27:43,,,accepted,,,,,,,,
1543825800007,perform credibility check,Minh,2018/12/03 13:18:54,2018/12/03 13:28:20,,,,,,,,,rejected,,
1543825800006,call client to complement information,Ismael,2018/12/03 13:25:03,2018/12/03 13:29:14,,,,,pickedup,,,,,,
1543825800009,perform EVA check,Murray,2018/12/03 13:25:03,2018/12/03 13:31:17,,,,,,accepted,,,,,
1543825800008,perform credibility check,Frank,2018/12/03 13:22:23,2018/12/03 13:31:25,,,,,,,,,rejected,,
1543825800009,perform credibility check,Murray,2018/12/03 13:31:17,2018/12/03 13:36:17,,,,,,,,,accepted,,
1543825800009,confirm credibility check,Murray,2018/12/03 13:36:17,2018/12/03 13:42:35,accepted,,,,,,,,,,
1543825800007,perform credit check,Minh,2018/12/03 13:28:20,2018/12/03 13:44:30,,,rejected,,,accepted,,,rejected,,
1543825800009,call client to complement information,Murray,2018/12/03 13:42:35,2018/12/03 13:48:40,,,,,pickedup,,,,,,
1543825800006,create loan offer,Ismael,2018/12/03 13:29:14,2018/12/03 13:49:35,,,,created,,,,,,,
1543825800007,confirm credibility check,Murray,2018/12/03 13:48:40,2018/12/03 13:55:45,rejected,,,,,,,,,,
1543825800008,perform credit check,Mose,2018/12/03 13:31:25,2018/12/03 13:56:15,,,accepted,,,rejected,,,rejected,,
1543825800006,send loan offer,Murray,2018/12/03 13:55:45,2018/12/03 13:59:37,,,,,,,,,,,
1543825800007,send rejection letter,Mose,2018/12/03 13:56:15,2018/12/03 14:05:49,,sent,,,,,,,,,
1543825800007,end,,2018/12/03 14:05:49,2018/12/03 14:05:49,,,,,,,,,,,
1543825800005,after one hour 2,,2018/12/03 14:07:04,2018/12/03 14:07:04,,,,,,,,,,,
1543825800008,confirm credibility check,Murray,2018/12/03 13:59:37,2018/12/03 14:07:55,rejected,,,,,,,,,,
1543825800001,receive accepted offer,,2018/12/03 14:08:21,2018/12/03 14:08:21,,,,,,,,received,,,
1543825800010,perform BKR check,Frank,2018/12/03 14:10:22,2018/12/03 14:14:48,,,accepted,,,,,,,,
1543825800009,create loan offer,Ismael,2018/12/03 13:49:35,2018/12/03 14:15:55,,,,created,,,,,,,
1543825800008,send rejection letter,Mose,2018/12/03 14:07:55,2018/12/03 14:16:00,,sent,,,,,,,,,
1543825800008,end,,2018/12/03 14:16:00,2018/12/03 14:16:00,,,,,,,,,,,
1543825800010,perform EVA check,Minh,2018/12/03 14:10:22,2018/12/03 14:16:24,,,,,,accepted,,,,,
1543825800001,activate loan application,Murray,2018/12/03 14:08:21,2018/12/03 14:16:47,,,,,,,,,,completed,
1543825800001,validate loan activation,Murray,2018/12/03 14:16:47,2018/12/03 14:19:23,,,,,,,,,,,
1543825800010,perform credibility check,Frank,2018/12/03 14:16:24,2018/12/03 14:21:28,,,,,,,,,accepted,,
1543825800009,send loan offer,Ismael,2018/12/03 14:15:55,2018/12/03 14:22:11,,,,,,,,,,,
1543825800001,execute initial payment,Murray,2018/12/03 14:19:23,2018/12/03 14:28:41,,,,,,,completed,,,,
1543825800001,send welcome letter,Mose,2018/12/03 14:16:00,2018/12/03 14:29:19,,,,,,,,,,,
1543825800010,confirm credibility check,Murray,2018/12/03 14:28:41,2018/12/03 14:37:39,accepted,,,,,,,,,,
1543825800001,return documents to client,Mose,2018/12/03 14:29:19,2018/12/03 14:41:09,,,,,,,,,,,
1543825800001,end,,2018/12/03 14:41:09,2018/12/03 14:41:09,,,,,,,,,,,
1543825800006,receive accepted offer,,2018/12/03 14:43:16,2018/12/03 14:43:16,,,,,,,,received,,,
1543825800010,call client to complement information,Ismael,2018/12/03 14:37:39,2018/12/03 14:44:24,,,,,notpickedup,,,,,,
1543825800006,send welcome letter,Mose,2018/12/03 14:43:16,2018/12/03 14:49:25,,,,,,,,,,,
1543825800006,activate loan application,Murray,2018/12/03 14:43:16,2018/12/03 14:53:59,,,,,,,,,,completed,
1543825800006,validate loan activation,Murray,2018/12/03 14:53:59,2018/12/03 14:57:50,,,,,,,,,,,
1543825800011,perform BKR check,Frank,2018/12/03 14:57:42,2018/12/03 15:02:41,,,accepted,,,,,,,,
1543825800006,execute initial payment,Murray,2018/12/03 14:57:50,2018/12/03 15:03:00,,,,,,,completed,,,,
1543825800011,perform EVA check,Minh,2018/12/03 14:57:42,2018/12/03 15:04:55,,,,,,accepted,,,,,
1543825800006,return documents to client,Mose,2018/12/03 15:03:00,2018/12/03 15:10:58,,,,,,,,,,,
1543825800006,end,,2018/12/03 15:10:58,2018/12/03 15:10:58,,,,,,,,,,,
1543825800011,perform credibility check,Frank,2018/12/03 15:04:55,2018/12/03 15:11:01,,,,,,,,,accepted,,
1543825800005,after one hour 1,,2018/12/03 15:11:20,2018/12/03 15:11:20,,,,,,,,,,,
1543825800005,remind client,Ismael,2018/12/03 15:11:20,2018/12/03 15:16:48,,,,,,,,,,,
1543825800011,confirm credibility check,Murray,2018/12/03 15:11:01,2018/12/03 15:20:17,accepted,,,,,,,,,,
1543825800009,after one hour 2,,2018/12/03 15:22:11,2018/12/03 15:22:11,,,,,,,,,,,
1543825800012,perform EVA check,Frank,2018/12/03 15:20:14,2018/12/03 15:24:22,,,,,,rejected,,,,,
1543825800012,perform BKR check,Minh,2018/12/03 15:20:14,2018/12/03 15:24:47,,,accepted,,,,,,,,
1543825800011,call client to complement information,Ismael,2018/12/03 15:20:17,2018/12/03 15:25:23,,,,,pickedup,,,,,,
1543825800009,remind client,Murray,2018/12/03 15:22:11,2018/12/03 15:25:26,,,,,,,,,,,
1543825800005,receive accepted offer,,2018/12/03 15:34:50,2018/12/03 15:34:50,,,,,,,,received,,,
1543825800005,send welcome letter,Mose,2018/12/03 15:34:50,2018/12/03 15:42:13,,,,,,,,,,,
1543825800005,activate loan application,Murray,2018/12/03 15:34:50,2018/12/03 15:43:13,,,,,,,,,,completed,
1543825800010,after one hour 1,,2018/12/03 15:44:24,2018/12/03 15:44:24,,,,,,,,,,,
1543825800011,create loan offer,Ismael,2018/12/03 15:25:23,2018/12/03 15:46:40,,,,created,,,,,,,
1543825800005,validate loan activation,Murray,2018/12/03 15:43:13,2018/12/03 15:47:41,,,,,,,,,,,
1543825800013,perform EVA check,Minh,2018/12/03 15:45:15,2018/12/03 15:48:45,,,,,,accepted,,,,,
1543825800012,perform credit check,Frank,2018/12/03 15:24:47,2018/12/03 15:49:35,,,accepted,,,rejected,,,rejected,,
1543825800011,send loan offer,Ismael,2018/12/03 15:46:40,2018/12/03 15:50:12,,,,,,,,,,,
1543825800013,perform BKR check,Murray,2018/12/03 15:47:41,2018/12/03 15:50:27,,,accepted,,,,,,,,
1543825800010,call client to complement information,Mose,2018/12/03 15:44:24,2018/12/03 15:51:08,,,,,pickedup,,,,,,
1543825800011,check loan offer,Ismael,2018/12/03 15:50:12,2018/12/03 15:54:14,,,,,,,,,,,
1543825800013,perform credibility check,Frank,2018/12/03 15:50:27,2018/12/03 15:54:27,,,,,,,,,accepted,,
1543825800012,confirm credibility check,Murray,2018/12/03 15:50:27,2018/12/03 16:01:13,rejected,,,,,,,,,,
1543825800005,execute initial payment,Minh,2018/12/03 15:48:45,2018/12/03 16:02:39,,,,,,,completed,,,,
1543825800010,create loan offer,Mose,2018/12/03 15:51:08,2018/12/03 16:07:09,,,,created,,,,,,,
1543825800013,confirm credibility check,Murray,2018/12/03 16:01:13,2018/12/03 16:09:59,accepted,,,,,,,,,,
1543825800010,send loan offer,Ismael,2018/12/03 16:07:09,2018/12/03 16:14:17,,,,,,,,,,,
1543825800012,send rejection letter,Mose,2018/12/03 16:07:09,2018/12/03 16:14:55,,sent,,,,,,,,,
1543825800012,end,,2018/12/03 16:14:55,2018/12/03 16:14:55,,,,,,,,,,,
1543825800013,call client to complement information,Murray,2018/12/03 16:09:59,2018/12/03 16:16:46,,,,,pickedup,,,,,,
1543825800005,return documents to client,Mose,2018/12/03 16:14:55,2018/12/03 16:23:29,,,,,,,,,,,
1543825800005,end,,2018/12/03 16:23:29,2018/12/03 16:23:29,,,,,,,,,,,
1543825800009,receive accepted offer,,2018/12/03 16:24:16,2018/12/03 16:24:16,,,,,,,,received,,,
1543825800009,send welcome letter,Mose,2018/12/03 16:24:16,2018/12/03 16:32:25,,,,,,,,,,,
1543825800013,create loan offer,Ismael,2018/12/03 16:16:46,2018/12/03 16:34:59,,,,created,,,,,,,
1543825800009,activate loan application,Murray,2018/12/03 16:24:16,2018/12/03 16:37:18,,,,,,,,,,completed,
1543825800013,send loan offer,Ismael,2018/12/03 16:34:59,2018/12/03 16:40:51,,,,,,,,,,,
1543825800009,validate loan activation,Murray,2018/12/03 16:37:18,2018/12/03 16:41:51,,,,,,,,,,,
1543825800013,check loan offer,Ismael,2018/12/03 16:40:51,2018/12/03 16:43:40,,,,,,,,,,,
1543825800009,execute initial payment,Murray,2018/12/03 16:41:51,2018/12/03 16:52:03,,,,,,,completed,,,,
1543825800011,after one hour 2,,2018/12/03 16:54:14,2018/12/03 16:54:14,,,,,,,,,,,
1543825800011,remind client,Ismael,2018/12/03 16:54:14,2018/12/03 16:56:54,,,,,,,,,,,
1543825800009,return documents to client,Mose,2018/12/03 16:52:03,2018/12/03 17:00:15,,,,,,,,,,,
1543825800009,end,,2018/12/03 17:00:15,2018/12/03 17:00:15,,,,,,,,,,,
1543825800010,after one hour 2,,2018/12/03 17:14:17,2018/12/03 17:14:17,,,,,,,,,,,
1543825800010,remind client,Ismael,2018/12/03 17:14:17,2018/12/03 17:19:09,,,,,,,,,,,
1543825800013,after one hour 2,,2018/12/03 17:43:40,2018/12/03 17:43:40,,,,,,,,,,,
1543825800013,remind client,Ismael,2018/12/03 17:43:40,2018/12/03 17:50:25,,,,,,,,,,,
1543825800011,after one hour 2,,2018/12/03 17:56:54,2018/12/03 17:56:54,,,,,,,,,,,
1543825800011,remind client,Ismael,2018/12/03 17:56:54,2018/12/03 17:59:35,,,,,,,,,,,
1543825800010,receive accepted offer,,2018/12/03 18:07:52,2018/12/03 18:07:52,,,,,,,,received,,,
1543825800013,receive accepted offer,,2018/12/03 18:18:18,2018/12/03 18:18:18,,,,,,,,received,,,
1543825800010,send welcome letter,Mose,2018/12/03 18:07:52,2018/12/03 18:18:38,,,,,,,,,,,
1543825800010,activate loan application,Murray,2018/12/03 18:07:52,2018/12/03 18:20:01,,,,,,,,,,completed,
1543825800010,validate loan activation,Murray,2018/12/03 18:20:01,2018/12/03 18:23:11,,,,,,,,,,,
1543825800013,activate loan application,Minh,2018/12/03 18:18:18,2018/12/03 18:32:14,,,,,,,,,,completed,
1543825800013,send welcome letter,Mose,2018/12/03 18:18:38,2018/12/03 18:33:15,,,,,,,,,,,
1543825800013,validate loan activation,Minh,2018/12/03 18:32:14,2018/12/03 18:36:47,,,,,,,,,,,
1543825800010,execute initial payment,Murray,2018/12/03 18:23:11,2018/12/03 18:37:10,,,,,,,completed,,,,
1543825800010,return documents to client,Mose,2018/12/03 18:37:10,2018/12/03 18:46:44,,,,,,,,,,,
1543825800010,end,,2018/12/03 18:46:44,2018/12/03 18:46:44,,,,,,,,,,,
1543825800013,execute initial payment,Minh,2018/12/03 18:36:47,2018/12/03 18:50:28,,,,,,,completed,,,,
1543825800011,after one hour 2,,2018/12/03 18:59:35,2018/12/03 18:59:35,,,,,,,,,,,
1543825800013,return documents to client,Mose,2018/12/03 18:50:28,2018/12/03 19:03:25,,,,,,,,,,,
1543825800013,end,,2018/12/03 19:03:25,2018/12/03 19:03:25,,,,,,,,,,,
1543825800011,receive accepted offer,,2018/12/03 19:25:27,2018/12/03 19:25:27,,,,,,,,received,,,
1543825800011,activate loan application,Murray,2018/12/03 19:25:27,2018/12/03 19:30:40,,,,,,,,,,completed,
1543825800011,validate loan activation,Murray,2018/12/03 19:30:40,2018/12/03 19:34:13,,,,,,,,,,,
1543825800011,send welcome letter,Mose,2018/12/03 19:25:27,2018/12/03 19:35:24,,,,,,,,,,,
1543825800011,execute initial payment,Murray,2018/12/03 19:34:13,2018/12/03 19:39:21,,,,,,,completed,,,,
1543825800011,return documents to client,Mose,2018/12/03 19:39:21,2018/12/03 19:45:42,,,,,,,,,,,
1543825800011,end,,2018/12/03 19:45:42,2018/12/03 19:45:42,,,,,,,,,,,
1543912200000,perform EVA check,Minh,2018/12/04 10:18:06,2018/12/04 10:23:50,,,,,,accepted,,,,,
1543912200001,perform BKR check,Mose,2018/12/04 10:21:16,2018/12/04 10:24:24,,,accepted,,,,,,,,
1543912200000,perform BKR check,Frank,2018/12/04 10:18:06,2018/12/04 10:25:03,,,accepted,,,,,,,,
1543912200001,perform EVA check,Murray,2018/12/04 10:21:16,2018/12/04 10:26:22,,,,,,accepted,,,,,
1543912200001,perform credibility check,Minh,2018/12/04 10:26:22,2018/12/04 10:30:26,,,,,,,,,accepted,,
1543912200000,perform credibility check,Frank,2018/12/04 10:25:03,2018/12/04 10:32:26,,,,,,,,,accepted,,
1543912200001,confirm credibility check,Murray,2018/12/04 10:30:26,2018/12/04 10:40:08,accepted,,,,,,,,,,
1543912200000,confirm credibility check,Mose,2018/12/04 10:32:26,2018/12/04 10:41:09,accepted,,,,,,,,,,
1543912200002,perform EVA check,Frank,2018/12/04 10:39:13,2018/12/04 10:42:11,,,,,,accepted,,,,,
1543912200001,call client to complement information,Ismael,2018/12/04 10:40:08,2018/12/04 10:43:01,,,,,pickedup,,,,,,
1543912200002,perform BKR check,Minh,2018/12/04 10:39:13,2018/12/04 10:46:14,,,accepted,,,,,,,,
1543912200000,call client to complement information,Murray,2018/12/04 10:41:09,2018/12/04 10:48:21,,,,,pickedup,,,,,,
1543912200002,perform credibility check,Frank,2018/12/04 10:46:14,2018/12/04 10:53:25,,,,,,,,,accepted,,
1543912200002,confirm credibility check,Mose,2018/12/04 10:53:25,2018/12/04 10:55:52,accepted,,,,,,,,,,
1543912200002,call client to complement information,Mose,2018/12/04 10:55:52,2018/12/04 11:00:10,,,,,pickedup,,,,,,
1543912200001,create loan offer,Ismael,2018/12/04 10:43:01,2018/12/04 11:03:27,,,,created,,,,,,,
1543912200000,create loan offer,Murray,2018/12/04 10:48:21,2018/12/04 11:04:21,,,,created,,,,,,,
1543912200001,send loan offer,Ismael,2018/12/04 11:03:27,2018/12/04 11:07:14,,,,,,,,,,,
1543912200000,send loan offer,Murray,2018/12/04 11:04:21,2018/12/04 11:11:20,,,,,,,,,,,
1543912200000,receive accepted offer,,2018/12/04 11:15:59,2018/12/04 11:15:59,,,,,,,,received,,,
1543912200003,perform EVA check,Frank,2018/12/04 11:13:43,2018/12/04 11:17:02,,,,,,accepted,,,,,
1543912200003,perform BKR check,Minh,2018/12/04 11:13:43,2018/12/04 11:19:16,,,accepted,,,,,,,,
1543912200000,activate loan application,Murray,2018/12/04 11:15:59,2018/12/04 11:21:51,,,,,,,,,,completed,
1543912200000,validate loan activation,Murray,2018/12/04 11:21:51,2018/12/04 11:24:36,,,,,,,,,,,
1543912200003,perform credibility check,Frank,2018/12/04 11:19:16,2018/12/04 11:24:52,,,,,,,,,accepted,,
1543912200002,create loan offer,Mose,2018/12/04 11:00:10,2018/12/04 11:26:40,,,,created,,,,,,,
1543912200002,send loan offer,Ismael,2018/12/04 11:26:40,2018/12/04 11:33:39,,,,,,,,,,,
1543912200000,execute initial payment,Murray,2018/12/04 11:24:36,2018/12/04 11:34:47,,,,,,,completed,,,,
1543912200002,check loan offer,Ismael,2018/12/04 11:33:39,2018/12/04 11:36:26,,,,,,,,,,,
1543912200003,confirm credibility check,Murray,2018/12/04 11:34:47,2018/12/04 11:37:59,accepted,,,,,,,,,,
1543912200000,send welcome letter,Mose,2018/12/04 11:26:40,2018/12/04 11:40:43,,,,,,,,,,,
1543912200003,call client to complement information,Ismael,2018/12/04 11:37:59,2018/12/04 11:44:32,,,,,pickedup,,,,,,
